fecha,id_producto,id_sucursal,Suma de unidades_vendidas
2023-05-31 00:00:00,P011,S04,36
2023-05-31 00:00:00,P011,S05,41
2023-05-31 00:00:00,P012,S02,12
2023-05-31 00:00:00,P012,S03,8
2023-05-31 00:00:00,P012,S04,16
2023-05-31 00:00:00,P012,S05,8
2023-05-31 00:00:00,P013,S01,6
2023-05-31 00:00:00,P013,S02,10
2023-05-31 00:00:00,P013,S04,7
2023-05-31 00:00:00,P013,S05,6
2023-05-31 00:00:00,P014,S01,6
2023-05-31 00:00:00,P014,S02,3
2023-05-31 00:00:00,P014,S04,2
2023-05-31 00:00:00,P014,S05,5
2023-05-31 00:00:00,P015,S01,16
2023-05-31 00:00:00,P015,S03,17
2023-05-31 00:00:00,P015,S05,19
2023-05-31 00:00:00,P016,S01,32
2023-05-31 00:00:00,P016,S02,55
2023-05-31 00:00:00,P016,S03,34
2023-05-31 00:00:00,P016,S04,51
2023-05-31 00:00:00,P016,S05,26
2023-05-31 00:00:00,P017,S01,47
2023-05-31 00:00:00,P017,S02,21
2023-05-31 00:00:00,P017,S04,43
2023-05-31 00:00:00,P017,S05,42
2023-05-31 00:00:00,P018,S03,14
2023-05-31 00:00:00,P018,S04,16
2023-05-31 00:00:00,P018,S05,17
2023-05-31 00:00:00,P019,S03,11
2023-05-31 00:00:00,P019,S04,21
2023-05-31 00:00:00,P019,S05,11
2023-05-31 00:00:00,P020,S01,24
2023-05-31 00:00:00,P020,S02,42
2023-05-31 00:00:00,P020,S03,54
2023-05-31 00:00:00,P020,S04,59
2023-05-31 00:00:00,P020,S05,58
2023-05-31 00:00:00,P021,S01,13
2023-05-31 00:00:00,P021,S02,14
2023-05-31 00:00:00,P021,S05,21
2023-05-31 00:00:00,P022,S01,8
2023-05-31 00:00:00,P022,S02,20
2023-05-31 00:00:00,P022,S03,14
2023-05-31 00:00:00,P023,S01,5
2023-05-31 00:00:00,P023,S03,5
2023-05-31 00:00:00,P025,S01,29
2023-05-31 00:00:00,P025,S03,28
2023-05-31 00:00:00,P025,S04,36
2023-05-31 00:00:00,P025,S05,59
2023-05-31 00:00:00,P026,S01,19
2023-05-31 00:00:00,P026,S03,10
2023-05-31 00:00:00,P026,S04,19
2023-05-31 00:00:00,P026,S05,9
2023-05-31 00:00:00,P027,S02,19
2023-05-31 00:00:00,P027,S04,20
2023-05-31 00:00:00,P027,S05,8
2023-05-31 00:00:00,P028,S02,12
2023-05-31 00:00:00,P028,S04,10
2023-05-31 00:00:00,P029,S03,2
2023-05-31 00:00:00,P030,S02,2
2023-05-31 00:00:00,P030,S03,1
2023-05-31 00:00:00,P030,S05,4
2023-06-01 00:00:00,P001,S01,48
2023-06-01 00:00:00,P001,S02,23
2023-06-01 00:00:00,P001,S03,30
2023-06-01 00:00:00,P001,S04,65
2023-06-01 00:00:00,P001,S05,29
2023-06-01 00:00:00,P002,S01,26
2023-06-01 00:00:00,P002,S02,51
2023-06-01 00:00:00,P002,S03,79
2023-06-01 00:00:00,P002,S04,58
2023-06-01 00:00:00,P002,S05,52
2023-06-01 00:00:00,P003,S01,13
2023-06-01 00:00:00,P003,S02,8
2023-06-01 00:00:00,P003,S04,7
2023-06-01 00:00:00,P003,S05,18
2023-06-01 00:00:00,P004,S01,23
2023-06-01 00:00:00,P004,S03,32
2023-06-01 00:00:00,P004,S04,21
2023-06-01 00:00:00,P005,S01,80
2023-06-01 00:00:00,P005,S02,26
2023-06-01 00:00:00,P005,S03,71
2023-06-01 00:00:00,P005,S04,73
2023-06-01 00:00:00,P005,S05,57
2023-06-01 00:00:00,P006,S01,21
2023-06-01 00:00:00,P006,S02,11
2023-06-01 00:00:00,P006,S05,19
2023-06-01 00:00:00,P007,S01,18
2023-06-01 00:00:00,P007,S02,18
2023-06-01 00:00:00,P007,S05,10
2023-06-01 00:00:00,P008,S01,1
2023-06-01 00:00:00,P008,S03,2
2023-06-01 00:00:00,P008,S04,1
2023-06-01 00:00:00,P009,S01,1
2023-06-01 00:00:00,P009,S02,5
2023-06-01 00:00:00,P009,S03,2
2023-06-01 00:00:00,P009,S05,5
2023-06-01 00:00:00,P010,S01,8
2023-06-01 00:00:00,P010,S03,13
2023-06-01 00:00:00,P011,S02,21
2023-06-01 00:00:00,P011,S03,25
2023-06-01 00:00:00,P011,S04,39
2023-06-01 00:00:00,P011,S05,20
2023-06-01 00:00:00,P012,S02,12
2023-06-01 00:00:00,P013,S01,13
2023-06-01 00:00:00,P013,S02,7
2023-06-01 00:00:00,P013,S04,17
2023-06-01 00:00:00,P014,S01,3
2023-06-01 00:00:00,P014,S04,3
2023-06-01 00:00:00,P015,S01,16
2023-06-01 00:00:00,P015,S04,8
2023-06-01 00:00:00,P015,S05,6
2023-06-01 00:00:00,P016,S01,20
2023-06-01 00:00:00,P016,S03,41
2023-06-01 00:00:00,P016,S04,34
2023-06-01 00:00:00,P016,S05,48
2023-06-01 00:00:00,P017,S01,48
2023-06-01 00:00:00,P017,S02,31
2023-06-01 00:00:00,P017,S03,24
2023-06-01 00:00:00,P017,S05,71
2023-06-01 00:00:00,P018,S01,7
2023-06-01 00:00:00,P018,S03,17
2023-06-01 00:00:00,P018,S04,9
2023-06-01 00:00:00,P018,S05,9
2023-06-01 00:00:00,P019,S03,10
2023-06-01 00:00:00,P019,S04,9
2023-06-01 00:00:00,P019,S05,6
2023-06-01 00:00:00,P020,S02,36
2023-06-01 00:00:00,P020,S03,32
2023-06-01 00:00:00,P020,S04,44
2023-06-01 00:00:00,P020,S05,74
2023-06-01 00:00:00,P021,S01,10
2023-06-01 00:00:00,P021,S02,10
2023-06-01 00:00:00,P021,S04,7
2023-06-01 00:00:00,P021,S05,19
2023-06-01 00:00:00,P022,S01,16
2023-06-01 00:00:00,P022,S02,18
2023-06-01 00:00:00,P022,S05,17
2023-06-01 00:00:00,P023,S03,2
2023-06-01 00:00:00,P023,S04,6
2023-06-01 00:00:00,P023,S05,6
2023-06-01 00:00:00,P024,S01,2
2023-06-01 00:00:00,P025,S02,67
2023-06-01 00:00:00,P025,S03,25
2023-06-01 00:00:00,P025,S04,39
2023-06-01 00:00:00,P025,S05,24
2023-06-01 00:00:00,P026,S01,13
2023-06-01 00:00:00,P026,S05,14
2023-06-01 00:00:00,P027,S01,10
2023-06-01 00:00:00,P027,S02,17
2023-06-01 00:00:00,P027,S03,15
2023-06-01 00:00:00,P027,S04,9
2023-06-01 00:00:00,P027,S05,9
2023-06-01 00:00:00,P028,S01,7
2023-06-01 00:00:00,P028,S02,17
2023-06-01 00:00:00,P028,S03,6
2023-06-01 00:00:00,P028,S04,19
2023-06-01 00:00:00,P029,S05,2
2023-06-01 00:00:00,P030,S01,4
2023-06-01 00:00:00,P030,S04,3
2023-06-01 00:00:00,P030,S05,6
2023-06-02 00:00:00,P001,S01,64
2023-06-02 00:00:00,P001,S02,57
2023-06-02 00:00:00,P001,S03,37
2023-06-02 00:00:00,P001,S04,49
2023-06-02 00:00:00,P001,S05,47
2023-06-02 00:00:00,P002,S02,70
2023-06-02 00:00:00,P002,S04,29
2023-06-02 00:00:00,P002,S05,28
2023-06-02 00:00:00,P003,S01,23
2023-06-02 00:00:00,P003,S02,12
2023-06-02 00:00:00,P003,S03,15
2023-06-02 00:00:00,P004,S02,25
2023-06-02 00:00:00,P004,S04,12
2023-06-02 00:00:00,P004,S05,20
2023-06-02 00:00:00,P005,S01,39
2023-06-02 00:00:00,P005,S02,63
2023-06-02 00:00:00,P005,S03,43
2023-06-02 00:00:00,P005,S05,26
2023-06-02 00:00:00,P006,S01,8
2023-06-02 00:00:00,P006,S02,11
2023-06-02 00:00:00,P006,S04,21
2023-06-02 00:00:00,P006,S05,16
2023-06-02 00:00:00,P007,S03,19
2023-06-02 00:00:00,P007,S04,15
2023-06-02 00:00:00,P007,S05,20
2023-06-02 00:00:00,P008,S05,3
2023-06-02 00:00:00,P010,S01,18
2023-06-02 00:00:00,P010,S02,18
2023-06-02 00:00:00,P010,S03,13
2023-06-02 00:00:00,P010,S04,19
2023-06-02 00:00:00,P011,S01,17
2023-06-02 00:00:00,P011,S02,31
2023-06-02 00:00:00,P011,S03,32
2023-06-02 00:00:00,P011,S04,31
2023-06-02 00:00:00,P011,S05,40
2023-06-02 00:00:00,P012,S01,15
2023-06-02 00:00:00,P012,S02,6
2023-06-02 00:00:00,P012,S04,7
2023-06-02 00:00:00,P012,S05,12
2023-06-02 00:00:00,P013,S02,13
2023-06-02 00:00:00,P013,S03,18
2023-06-02 00:00:00,P014,S01,2
2023-06-02 00:00:00,P014,S02,3
2023-06-02 00:00:00,P014,S05,2
2023-06-02 00:00:00,P015,S01,15
2023-06-02 00:00:00,P015,S02,10
2023-06-02 00:00:00,P015,S03,12
2023-06-02 00:00:00,P015,S04,9
2023-06-02 00:00:00,P015,S05,18
2023-06-02 00:00:00,P016,S01,49
2023-06-02 00:00:00,P016,S03,47
2023-06-02 00:00:00,P016,S04,20
2023-06-02 00:00:00,P016,S05,35
2023-06-02 00:00:00,P017,S01,36
2023-06-02 00:00:00,P017,S02,40
2023-06-02 00:00:00,P017,S03,24
2023-06-02 00:00:00,P017,S04,18
2023-06-02 00:00:00,P017,S05,98
2023-06-02 00:00:00,P018,S01,10
2023-06-02 00:00:00,P018,S02,6
2023-06-02 00:00:00,P018,S03,13
2023-06-02 00:00:00,P018,S04,5
2023-06-02 00:00:00,P018,S05,14
2023-06-02 00:00:00,P019,S01,13
2023-06-02 00:00:00,P019,S02,6
2023-06-02 00:00:00,P019,S03,17
2023-06-02 00:00:00,P019,S04,16
2023-06-02 00:00:00,P019,S05,12
2023-06-02 00:00:00,P020,S01,59
2023-06-02 00:00:00,P020,S02,46
2023-06-02 00:00:00,P020,S03,47
2023-06-02 00:00:00,P020,S04,25
2023-06-02 00:00:00,P020,S05,36
2023-06-02 00:00:00,P021,S01,13
2023-06-02 00:00:00,P021,S02,20
2023-06-02 00:00:00,P021,S03,9
2023-06-02 00:00:00,P021,S04,9
2023-06-02 00:00:00,P021,S05,12
2023-06-02 00:00:00,P022,S03,6
2023-06-02 00:00:00,P023,S01,6
2023-06-02 00:00:00,P023,S04,1
2023-06-02 00:00:00,P024,S01,6
2023-06-02 00:00:00,P024,S04,5
2023-06-02 00:00:00,P025,S01,24
2023-06-02 00:00:00,P025,S02,21
2023-06-02 00:00:00,P025,S03,38
2023-06-02 00:00:00,P025,S04,46
2023-06-02 00:00:00,P025,S05,39
2023-06-02 00:00:00,P026,S02,13
2023-06-02 00:00:00,P026,S03,20
2023-06-02 00:00:00,P026,S05,15
2023-06-02 00:00:00,P027,S01,14
2023-06-02 00:00:00,P027,S03,11
2023-06-02 00:00:00,P027,S04,9
2023-06-02 00:00:00,P027,S05,11
2023-06-02 00:00:00,P028,S02,16
2023-06-02 00:00:00,P028,S03,11
2023-06-02 00:00:00,P029,S03,2
2023-06-02 00:00:00,P029,S05,2
2023-06-03 00:00:00,P001,S02,24
2023-06-03 00:00:00,P001,S03,63
2023-06-03 00:00:00,P001,S05,36
2023-06-03 00:00:00,P002,S01,136
2023-06-03 00:00:00,P002,S02,63
2023-06-03 00:00:00,P002,S03,45
2023-06-03 00:00:00,P002,S05,53
2023-06-03 00:00:00,P003,S01,24
2023-06-03 00:00:00,P003,S03,11
2023-06-03 00:00:00,P003,S04,21
2023-06-03 00:00:00,P003,S05,7
2023-06-03 00:00:00,P004,S01,21
2023-06-03 00:00:00,P004,S04,24
2023-06-03 00:00:00,P004,S05,16
2023-06-03 00:00:00,P005,S01,68
2023-06-03 00:00:00,P005,S02,37
2023-06-03 00:00:00,P005,S03,46
2023-06-03 00:00:00,P005,S04,56
2023-06-03 00:00:00,P005,S05,65
2023-06-03 00:00:00,P006,S01,10
2023-06-03 00:00:00,P006,S02,12
2023-06-03 00:00:00,P006,S03,12
2023-06-03 00:00:00,P007,S01,6
2023-06-03 00:00:00,P008,S02,5
2023-06-03 00:00:00,P008,S03,2
2023-06-03 00:00:00,P008,S04,3
2023-06-03 00:00:00,P008,S05,5
2023-06-03 00:00:00,P009,S01,6
2023-06-03 00:00:00,P009,S04,4
2023-06-03 00:00:00,P009,S05,6
2023-06-03 00:00:00,P010,S02,13
2023-06-03 00:00:00,P010,S03,10
2023-06-03 00:00:00,P010,S04,7
2023-06-03 00:00:00,P010,S05,10
2023-06-03 00:00:00,P011,S01,50
2023-06-03 00:00:00,P011,S02,46
2023-06-03 00:00:00,P011,S03,31
2023-06-03 00:00:00,P011,S04,34
2023-06-03 00:00:00,P011,S05,34
2023-06-03 00:00:00,P012,S02,9
2023-06-03 00:00:00,P013,S01,9
2023-06-03 00:00:00,P013,S02,11
2023-06-03 00:00:00,P013,S03,16
2023-06-03 00:00:00,P014,S03,4
2023-06-03 00:00:00,P014,S04,1
2023-06-03 00:00:00,P014,S05,4
2023-06-03 00:00:00,P015,S01,5
2023-06-03 00:00:00,P015,S02,16
2023-06-03 00:00:00,P015,S03,15
2023-06-03 00:00:00,P015,S04,14
2023-06-03 00:00:00,P015,S05,7
2023-06-03 00:00:00,P016,S01,43
2023-06-03 00:00:00,P016,S02,27
2023-06-03 00:00:00,P016,S03,48
2023-06-03 00:00:00,P016,S04,34
2023-06-03 00:00:00,P016,S05,8
2023-06-03 00:00:00,P017,S02,23
2023-06-03 00:00:00,P017,S03,16
2023-06-03 00:00:00,P017,S04,43
2023-06-03 00:00:00,P017,S05,40
2023-06-03 00:00:00,P018,S05,7
2023-06-03 00:00:00,P019,S02,10
2023-06-03 00:00:00,P019,S03,14
2023-06-03 00:00:00,P019,S05,16
2023-06-03 00:00:00,P020,S01,22
2023-06-03 00:00:00,P020,S02,50
2023-06-03 00:00:00,P020,S03,41
2023-06-03 00:00:00,P020,S04,52
2023-06-03 00:00:00,P020,S05,56
2023-06-03 00:00:00,P021,S02,16
2023-06-03 00:00:00,P021,S03,10
2023-06-03 00:00:00,P021,S04,6
2023-06-03 00:00:00,P022,S01,16
2023-06-03 00:00:00,P022,S04,13
2023-06-03 00:00:00,P022,S05,20
2023-06-03 00:00:00,P023,S01,5
2023-06-03 00:00:00,P023,S03,1
2023-06-03 00:00:00,P023,S04,1
2023-06-03 00:00:00,P024,S02,5
2023-06-03 00:00:00,P024,S04,4
2023-06-03 00:00:00,P025,S01,26
2023-06-03 00:00:00,P025,S02,45
2023-06-03 00:00:00,P025,S03,20
2023-06-03 00:00:00,P025,S04,47
2023-06-03 00:00:00,P025,S05,56
2023-06-03 00:00:00,P026,S02,17
2023-06-03 00:00:00,P026,S03,9
2023-06-03 00:00:00,P026,S04,15
2023-06-03 00:00:00,P026,S05,17
2023-06-03 00:00:00,P027,S01,8
2023-06-03 00:00:00,P027,S03,15
2023-06-03 00:00:00,P027,S04,15
2023-06-03 00:00:00,P028,S01,10
2023-06-03 00:00:00,P028,S04,7
2023-06-03 00:00:00,P028,S05,11
2023-06-03 00:00:00,P029,S03,2
2023-06-03 00:00:00,P029,S04,3
2023-06-03 00:00:00,P030,S01,5
2023-06-04 00:00:00,P001,S01,63
2023-06-04 00:00:00,P001,S02,60
2023-06-04 00:00:00,P001,S03,31
2023-06-04 00:00:00,P001,S04,35
2023-06-04 00:00:00,P001,S05,57
2023-06-04 00:00:00,P002,S01,69
2023-06-04 00:00:00,P002,S02,47
2023-06-04 00:00:00,P002,S03,66
2023-06-04 00:00:00,P002,S04,22
2023-06-04 00:00:00,P002,S05,31
2023-06-04 00:00:00,P003,S01,17
2023-06-04 00:00:00,P003,S02,12
2023-06-04 00:00:00,P003,S03,13
2023-06-04 00:00:00,P003,S05,10
2023-06-04 00:00:00,P004,S01,16
2023-06-04 00:00:00,P004,S02,16
2023-06-04 00:00:00,P004,S03,8
2023-06-04 00:00:00,P004,S04,14
2023-06-04 00:00:00,P004,S05,12
2023-06-04 00:00:00,P005,S02,69
2023-06-04 00:00:00,P005,S04,56
2023-06-04 00:00:00,P005,S05,25
2023-06-04 00:00:00,P006,S05,18
2023-06-04 00:00:00,P007,S04,13
2023-06-04 00:00:00,P008,S02,5
2023-06-04 00:00:00,P008,S05,2
2023-06-04 00:00:00,P010,S01,21
2023-06-04 00:00:00,P010,S02,19
2023-06-04 00:00:00,P010,S03,17
2023-06-04 00:00:00,P010,S04,6
2023-06-04 00:00:00,P011,S01,21
2023-06-04 00:00:00,P011,S02,30
2023-06-04 00:00:00,P011,S03,33
2023-06-04 00:00:00,P011,S04,21
2023-06-04 00:00:00,P011,S05,30
2023-06-04 00:00:00,P012,S01,11
2023-06-04 00:00:00,P012,S05,6
2023-06-04 00:00:00,P013,S01,7
2023-06-04 00:00:00,P013,S02,7
2023-06-04 00:00:00,P013,S03,7
2023-06-04 00:00:00,P013,S04,8
2023-06-04 00:00:00,P014,S01,4
2023-06-04 00:00:00,P014,S02,3
2023-06-04 00:00:00,P014,S04,5
2023-06-04 00:00:00,P014,S05,2
2023-06-04 00:00:00,P015,S01,9
2023-06-04 00:00:00,P015,S03,15
2023-06-04 00:00:00,P015,S04,13
2023-06-04 00:00:00,P015,S05,18
2023-06-04 00:00:00,P016,S01,47
2023-06-04 00:00:00,P016,S02,29
2023-06-04 00:00:00,P016,S03,18
2023-06-04 00:00:00,P016,S04,26
2023-06-04 00:00:00,P016,S05,0
2023-06-04 00:00:00,P017,S01,24
2023-06-04 00:00:00,P017,S02,15
2023-06-04 00:00:00,P017,S04,18
2023-06-04 00:00:00,P017,S05,21
2023-06-04 00:00:00,P018,S02,18
2023-06-04 00:00:00,P018,S03,6
2023-06-04 00:00:00,P018,S04,11
2023-06-04 00:00:00,P019,S01,14
2023-06-04 00:00:00,P019,S02,18
2023-06-04 00:00:00,P019,S03,7
2023-06-04 00:00:00,P019,S04,15
2023-06-04 00:00:00,P019,S05,10
2023-06-04 00:00:00,P020,S01,25
2023-06-04 00:00:00,P020,S02,59
2023-06-04 00:00:00,P020,S03,34
2023-06-04 00:00:00,P020,S04,38
2023-06-04 00:00:00,P020,S05,35
2023-06-04 00:00:00,P021,S02,12
2023-06-04 00:00:00,P021,S03,6
2023-06-04 00:00:00,P022,S02,21
2023-06-04 00:00:00,P022,S03,8
2023-06-04 00:00:00,P022,S04,14
2023-06-04 00:00:00,P022,S05,9
2023-06-04 00:00:00,P023,S01,2
2023-06-04 00:00:00,P023,S02,3
2023-06-04 00:00:00,P023,S03,6
2023-06-04 00:00:00,P023,S04,3
2023-06-04 00:00:00,P024,S02,6
2023-06-04 00:00:00,P024,S05,5
2023-06-04 00:00:00,P025,S01,25
2023-06-04 00:00:00,P025,S02,40
2023-06-04 00:00:00,P025,S04,49
2023-06-04 00:00:00,P025,S05,19
2023-06-04 00:00:00,P026,S01,20
2023-06-04 00:00:00,P026,S02,18
2023-06-04 00:00:00,P026,S04,17
2023-06-04 00:00:00,P026,S05,20
2023-06-04 00:00:00,P027,S02,15
2023-06-04 00:00:00,P027,S03,12
2023-06-04 00:00:00,P027,S05,7
2023-06-04 00:00:00,P028,S01,16
2023-06-04 00:00:00,P028,S02,12
2023-06-04 00:00:00,P029,S01,5
2023-06-04 00:00:00,P029,S02,5
2023-06-04 00:00:00,P029,S03,3
2023-06-04 00:00:00,P029,S05,6
2023-06-04 00:00:00,P030,S02,5
2023-06-04 00:00:00,P030,S05,3
2023-06-05 00:00:00,P001,S01,65
2023-06-05 00:00:00,P001,S02,58
2023-06-05 00:00:00,P001,S04,44
2023-06-05 00:00:00,P002,S02,29
2023-06-05 00:00:00,P002,S03,22
2023-06-05 00:00:00,P002,S05,44
2023-06-05 00:00:00,P003,S01,10
2023-06-05 00:00:00,P003,S02,7
2023-06-05 00:00:00,P003,S03,11
2023-06-05 00:00:00,P003,S04,12
2023-06-05 00:00:00,P004,S03,18
2023-06-05 00:00:00,P004,S05,11
2023-06-05 00:00:00,P005,S01,24
2023-06-05 00:00:00,P005,S03,60
2023-06-05 00:00:00,P005,S05,69
2023-06-05 00:00:00,P006,S01,10
2023-06-05 00:00:00,P006,S02,8
2023-06-05 00:00:00,P006,S04,13
2023-06-05 00:00:00,P006,S05,19
2023-06-05 00:00:00,P007,S01,13
2023-06-05 00:00:00,P007,S03,18
2023-06-05 00:00:00,P007,S04,18
2023-06-05 00:00:00,P007,S05,16
2023-06-05 00:00:00,P008,S02,2
2023-06-05 00:00:00,P008,S04,6
2023-06-05 00:00:00,P008,S05,5
2023-06-05 00:00:00,P009,S04,1
2023-06-05 00:00:00,P010,S01,11
2023-06-05 00:00:00,P010,S02,8
2023-06-05 00:00:00,P010,S03,6
2023-06-05 00:00:00,P010,S04,18
2023-06-05 00:00:00,P011,S01,45
2023-06-05 00:00:00,P011,S02,39
2023-06-05 00:00:00,P011,S03,43
2023-06-05 00:00:00,P011,S04,48
2023-06-05 00:00:00,P011,S05,36
2023-06-05 00:00:00,P012,S02,14
2023-06-05 00:00:00,P012,S03,15
2023-06-05 00:00:00,P012,S04,9
2023-06-05 00:00:00,P013,S01,6
2023-06-05 00:00:00,P013,S02,8
2023-06-05 00:00:00,P013,S04,6
2023-06-05 00:00:00,P013,S05,13
2023-06-05 00:00:00,P014,S02,1
2023-06-05 00:00:00,P014,S03,5
2023-06-05 00:00:00,P014,S04,1
2023-06-05 00:00:00,P014,S05,3
2023-06-05 00:00:00,P015,S01,13
2023-06-05 00:00:00,P015,S02,16
2023-06-05 00:00:00,P015,S05,7
2023-06-05 00:00:00,P016,S01,35
2023-06-05 00:00:00,P016,S02,48
2023-06-05 00:00:00,P016,S03,32
2023-06-05 00:00:00,P016,S05,0
2023-06-05 00:00:00,P017,S01,15
2023-06-05 00:00:00,P017,S02,43
2023-06-05 00:00:00,P017,S03,47
2023-06-05 00:00:00,P017,S04,40
2023-06-05 00:00:00,P017,S05,18
2023-06-05 00:00:00,P018,S02,17
2023-06-05 00:00:00,P018,S04,17
2023-06-05 00:00:00,P018,S05,12
2023-06-05 00:00:00,P019,S01,5
2023-06-05 00:00:00,P019,S04,14
2023-06-05 00:00:00,P020,S02,44
2023-06-05 00:00:00,P020,S03,53
2023-06-05 00:00:00,P020,S05,26
2023-06-05 00:00:00,P021,S01,14
2023-06-05 00:00:00,P021,S02,7
2023-06-05 00:00:00,P021,S03,9
2023-06-05 00:00:00,P021,S04,6
2023-06-05 00:00:00,P021,S05,20
2023-06-05 00:00:00,P022,S01,17
2023-06-05 00:00:00,P022,S02,7
2023-06-05 00:00:00,P022,S04,18
2023-06-05 00:00:00,P022,S05,18
2023-06-05 00:00:00,P023,S05,2
2023-06-05 00:00:00,P024,S02,6
2023-06-05 00:00:00,P025,S01,25
2023-06-05 00:00:00,P025,S02,26
2023-06-05 00:00:00,P025,S03,33
2023-06-05 00:00:00,P025,S04,23
2023-06-05 00:00:00,P025,S05,25
2023-06-05 00:00:00,P026,S04,12
2023-06-05 00:00:00,P026,S05,8
2023-06-05 00:00:00,P027,S01,10
2023-06-05 00:00:00,P027,S02,7
2023-06-05 00:00:00,P027,S03,8
2023-06-05 00:00:00,P027,S05,20
2023-06-05 00:00:00,P028,S01,15
2023-06-05 00:00:00,P028,S02,7
2023-06-05 00:00:00,P028,S03,9
2023-06-05 00:00:00,P028,S04,24
2023-06-05 00:00:00,P028,S05,19
2023-06-05 00:00:00,P029,S05,4
2023-06-05 00:00:00,P030,S02,2
2023-06-05 00:00:00,P030,S03,1
2023-06-05 00:00:00,P030,S05,6
2023-06-06 00:00:00,P001,S01,0
2023-06-06 00:00:00,P001,S02,23
2023-06-06 00:00:00,P001,S03,52
2023-06-06 00:00:00,P001,S04,54
2023-06-06 00:00:00,P001,S05,69
2023-06-06 00:00:00,P002,S01,43
2023-06-06 00:00:00,P002,S02,27
2023-06-06 00:00:00,P002,S03,54
2023-06-06 00:00:00,P002,S05,35
2023-06-06 00:00:00,P003,S02,24
2023-06-06 00:00:00,P003,S03,12
2023-06-06 00:00:00,P003,S05,9
2023-06-06 00:00:00,P004,S01,52
2023-06-06 00:00:00,P004,S02,11
2023-06-06 00:00:00,P004,S03,25
2023-06-06 00:00:00,P004,S04,16
2023-06-06 00:00:00,P004,S05,19
2023-06-06 00:00:00,P005,S01,47
2023-06-06 00:00:00,P005,S02,50
2023-06-06 00:00:00,P005,S03,44
2023-06-06 00:00:00,P005,S04,33
2023-06-06 00:00:00,P005,S05,51
2023-06-06 00:00:00,P006,S01,21
2023-06-06 00:00:00,P006,S02,8
2023-06-06 00:00:00,P007,S01,14
2023-06-06 00:00:00,P007,S03,21
2023-06-06 00:00:00,P007,S04,8
2023-06-06 00:00:00,P007,S05,8
2023-06-06 00:00:00,P008,S01,3
2023-06-06 00:00:00,P008,S03,4
2023-06-06 00:00:00,P009,S02,4
2023-06-06 00:00:00,P010,S03,9
2023-06-06 00:00:00,P010,S04,10
2023-06-06 00:00:00,P010,S05,14
2023-06-06 00:00:00,P011,S01,47
2023-06-06 00:00:00,P011,S02,39
2023-06-06 00:00:00,P011,S03,25
2023-06-06 00:00:00,P011,S04,44
2023-06-06 00:00:00,P011,S05,28
2023-06-06 00:00:00,P012,S01,13
2023-06-06 00:00:00,P012,S05,18
2023-06-06 00:00:00,P013,S02,9
2023-06-06 00:00:00,P013,S03,16
2023-06-06 00:00:00,P013,S04,11
2023-06-06 00:00:00,P014,S01,4
2023-06-06 00:00:00,P014,S02,4
2023-06-06 00:00:00,P015,S03,10
2023-06-06 00:00:00,P015,S05,17
2023-06-06 00:00:00,P016,S01,39
2023-06-06 00:00:00,P016,S02,35
2023-06-06 00:00:00,P016,S03,19
2023-06-06 00:00:00,P016,S04,42
2023-06-06 00:00:00,P016,S05,42
2023-06-06 00:00:00,P017,S02,26
2023-06-06 00:00:00,P017,S04,43
2023-06-06 00:00:00,P017,S05,29
2023-06-06 00:00:00,P018,S01,16
2023-06-06 00:00:00,P018,S03,7
2023-06-06 00:00:00,P018,S04,17
2023-06-06 00:00:00,P019,S01,8
2023-06-06 00:00:00,P019,S03,17
2023-06-06 00:00:00,P019,S04,9
2023-06-06 00:00:00,P019,S05,17
2023-06-06 00:00:00,P020,S02,28
2023-06-06 00:00:00,P020,S03,57
2023-06-06 00:00:00,P020,S04,37
2023-06-06 00:00:00,P020,S05,19
2023-06-06 00:00:00,P021,S01,21
2023-06-06 00:00:00,P021,S04,16
2023-06-06 00:00:00,P021,S05,18
2023-06-06 00:00:00,P022,S01,21
2023-06-06 00:00:00,P022,S02,6
2023-06-06 00:00:00,P022,S03,17
2023-06-06 00:00:00,P022,S04,20
2023-06-06 00:00:00,P023,S01,6
2023-06-06 00:00:00,P023,S05,5
2023-06-06 00:00:00,P025,S01,39
2023-06-06 00:00:00,P025,S03,23
2023-06-06 00:00:00,P025,S04,26
2023-06-06 00:00:00,P025,S05,18
2023-06-06 00:00:00,P026,S02,10
2023-06-06 00:00:00,P026,S03,19
2023-06-06 00:00:00,P026,S04,6
2023-06-06 00:00:00,P027,S02,7
2023-06-06 00:00:00,P027,S03,10
2023-06-06 00:00:00,P027,S04,20
2023-06-06 00:00:00,P027,S05,17
2023-06-06 00:00:00,P028,S02,16
2023-06-06 00:00:00,P028,S03,12
2023-06-06 00:00:00,P028,S04,13
2023-06-06 00:00:00,P028,S05,6
2023-06-06 00:00:00,P029,S03,2
2023-06-06 00:00:00,P029,S04,1
2023-06-06 00:00:00,P029,S05,1
2023-06-06 00:00:00,P030,S02,3
2023-06-06 00:00:00,P030,S03,5
2023-06-07 00:00:00,P001,S01,68
2023-06-07 00:00:00,P001,S03,22
2023-06-07 00:00:00,P001,S05,22
2023-06-07 00:00:00,P002,S01,5
2023-06-07 00:00:00,P002,S02,41
2023-06-07 00:00:00,P002,S03,25
2023-06-07 00:00:00,P002,S04,70
2023-06-07 00:00:00,P002,S05,43
2023-06-07 00:00:00,P003,S01,19
2023-06-07 00:00:00,P003,S03,12
2023-06-07 00:00:00,P003,S04,24
