transaccion_id,usuario_id,campana_id,canal_origen,tipo_campana,fecha,timestamp,producto,categoria,precio_lista_mxn,descuento_mxn,precio_final_mxn,costo_mxn,margen_mxn,metodo_pago,dispositivo
TX97429,U0187291,FB-CVR-002,Meta,Conversion,2024-06-09,2024-06-09 09:03:00,Taller En Vivo Mindfulness,Taller,299.0,0.0,299.0,80,219.0,tarjeta_debito,movil
TX97430,U0187308,FB-CVR-002,Meta,Conversion,2024-06-09,2024-06-09 22:44:00,Curso Pilates Basico,Curso,599.0,0.0,599.0,110,489.0,oxxo,movil
TX97431,U0187345,FB-CVR-002,Meta,Conversion,2024-06-09,2024-06-09 09:14:00,Taller En Vivo Mindfulness,Taller,299.0,0.0,299.0,80,219.0,tarjeta_credito,desktop
TX97432,U0187349,FB-CVR-002,Meta,Conversion,2024-06-09,2024-06-09 13:03:00,Curso Pilates Basico,Curso,599.0,89.85,509.15,110,399.15,tarjeta_credito,desktop
TX97433,U0187373,FB-CVR-002,Meta,Conversion,2024-06-09,2024-06-09 12:44:00,Curso Meditacion 21 Dias,Curso,799.0,0.0,799.0,150,649.0,tarjeta_debito,tablet
TX97434,U0187381,FB-CVR-002,Meta,Conversion,2024-06-09,2024-06-09 09:26:00,Curso Nutricion Funcional,Curso,999.0,0.0,999.0,200,799.0,tarjeta_credito,desktop
TX97435,U0187501,FB-AWA-002,Meta,Awareness,2024-08-20,2024-08-20 14:59:00,Curso Meditacion 21 Dias,Curso,799.0,0.0,799.0,150,649.0,tarjeta_debito,desktop
TX97436,U0187630,GG-DSP-002,Google,Display,2024-03-07,2024-03-07 17:30:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,tarjeta_credito,movil
TX97437,U0187642,GG-DSP-002,Google,Display,2024-03-07,2024-03-07 18:57:00,Taller En Vivo Mindfulness,Taller,299.0,0.0,299.0,80,219.0,tarjeta_credito,desktop
TX97438,U0187661,GG-DSP-002,Google,Display,2024-03-07,2024-03-07 18:41:00,Curso Nutricion Funcional,Curso,999.0,149.85,849.15,200,649.15,tarjeta_credito,movil
TX97439,U0187717,GG-SRC-003,Google,Search,2024-04-24,2024-04-24 10:28:00,Pack Inicio Bienestar,Bundle,1299.0,259.8,1039.2,240,799.2,oxxo,movil
TX97440,U0187747,GG-SRC-003,Google,Search,2024-04-24,2024-04-24 10:26:00,Curso Fitness En Casa,Curso,699.0,0.0,699.0,130,569.0,paypal,movil
TX97441,U0187754,FB-CON-001,Meta,Consideracion,2024-05-14,2024-05-14 10:59:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,tarjeta_debito,desktop
TX97442,U0187779,FB-CON-001,Meta,Consideracion,2024-05-14,2024-05-14 12:27:00,Pack Inicio Bienestar,Bundle,1299.0,129.9,1169.1,240,929.1,tarjeta_credito,desktop
TX97443,U0187791,FB-CON-001,Meta,Consideracion,2024-05-14,2024-05-14 20:11:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,paypal,desktop
TX97444,U0187798,FB-CON-001,Meta,Consideracion,2024-05-14,2024-05-14 11:13:00,Curso Meditacion 21 Dias,Curso,799.0,0.0,799.0,150,649.0,tarjeta_credito,desktop
TX97445,U0187811,FB-CON-001,Meta,Consideracion,2024-05-14,2024-05-14 21:45:00,Curso Yoga Completo,Curso,1499.0,0.0,1499.0,280,1219.0,tarjeta_credito,movil
TX97446,U0187837,FB-CON-001,Meta,Consideracion,2024-05-14,2024-05-14 20:25:00,Pack Inicio Bienestar,Bundle,1299.0,259.8,1039.2,240,799.2,tarjeta_debito,desktop
TX97447,U0187842,FB-CON-001,Meta,Consideracion,2024-05-14,2024-05-14 09:31:00,Pack Inicio Bienestar,Bundle,1299.0,0.0,1299.0,240,1059.0,tarjeta_credito,movil
TX97448,U0187854,FB-CON-001,Meta,Consideracion,2024-05-14,2024-05-14 11:19:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,tarjeta_debito,movil
TX97449,U0187862,FB-CON-001,Meta,Consideracion,2024-05-14,2024-05-14 22:20:00,Curso Nutricion Funcional,Curso,999.0,0.0,999.0,200,799.0,paypal,desktop
TX97450,U0187876,FB-CON-001,Meta,Consideracion,2024-05-14,2024-05-14 21:35:00,Curso Meditacion 21 Dias,Curso,799.0,0.0,799.0,150,649.0,paypal,movil
TX97451,U0187884,FB-CON-001,Meta,Consideracion,2024-05-14,2024-05-14 21:12:00,Taller En Vivo Mindfulness,Taller,299.0,0.0,299.0,80,219.0,tarjeta_credito,movil
TX97452,U0187891,FB-CON-001,Meta,Consideracion,2024-05-14,2024-05-14 11:26:00,Curso Nutricion Funcional,Curso,999.0,0.0,999.0,200,799.0,Desconocido,tablet
TX97453,U0187892,FB-CON-001,Meta,Consideracion,2024-05-14,2024-05-14 14:02:00,Curso Meditacion 21 Dias,Curso,799.0,0.0,799.0,150,649.0,oxxo,movil
TX97454,U0187903,FB-CON-001,Meta,Consideracion,2024-05-14,2024-05-14 10:07:00,Curso Yoga Completo,Curso,1499.0,0.0,1499.0,280,1219.0,tarjeta_debito,movil
TX97455,U0187911,FB-CON-001,Meta,Consideracion,2024-05-14,2024-05-14 22:56:00,Curso Nutricion Funcional,Curso,999.0,0.0,999.0,200,799.0,paypal,desktop
TX97456,U0187927,FB-CON-001,Meta,Consideracion,2024-05-14,2024-05-14 22:55:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,tarjeta_credito,desktop
TX97457,U0188099,FB-AWA-002,Meta,Awareness,2024-09-01,2024-09-01 14:18:00,Taller En Vivo Mindfulness,Taller,299.0,0.0,299.0,80,219.0,tarjeta_credito,movil
TX97458,U0188109,FB-AWA-002,Meta,Awareness,2024-09-01,2024-09-01 20:21:00,Curso Meditacion 21 Dias,Curso,799.0,0.0,799.0,150,649.0,tarjeta_debito,movil
TX97459,U0188121,FB-AWA-002,Meta,Awareness,2024-09-01,2024-09-01 13:44:00,Curso Fitness En Casa,Curso,699.0,0.0,699.0,130,569.0,tarjeta_debito,movil
TX97460,U0188201,GG-DSP-001,Google,Display,2024-11-20,2024-11-20 22:02:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,tarjeta_credito,desktop
TX97461,U0188404,GG-DSP-002,Google,Display,2024-01-10,2024-01-10 17:58:00,Membresia Mensual,Membresia,349.0,69.8,279.2,60,219.2,oxxo,desktop
TX97462,U0188533,GG-DSP-002,Google,Display,2024-01-10,2024-01-10 21:44:00,Curso Pilates Basico,Curso,599.0,0.0,599.0,110,489.0,tarjeta_debito,desktop
TX97463,U0188572,GG-SRC-001,Google,Search,2024-06-02,2024-06-02 08:59:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,tarjeta_debito,movil
TX97464,U0188590,GG-SRC-001,Google,Search,2024-06-02,2024-06-02 12:21:00,Membresia Trimestral,Membresia,899.0,0.0,899.0,150,749.0,tarjeta_debito,movil
TX97465,U0188697,FB-AWA-001,Meta,Awareness,2024-09-23,2024-09-23 12:34:00,Curso Meditacion 21 Dias,Curso,799.0,0.0,799.0,150,649.0,tarjeta_debito,tablet
TX97466,U0188725,FB-AWA-001,Meta,Awareness,2024-09-23,2024-09-23 18:31:00,Curso Fitness En Casa,Curso,699.0,69.9,629.1,130,499.1,tarjeta_credito,desktop
TX97467,U0188732,FB-AWA-001,Meta,Awareness,2024-09-23,2024-09-23 08:20:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,tarjeta_credito,tablet
TX97468,U0188742,FB-AWA-001,Meta,Awareness,2024-09-23,2024-09-23 08:01:00,Curso Nutricion Funcional,Curso,999.0,0.0,999.0,200,799.0,paypal,movil
TX97469,U0188756,FB-AWA-001,Meta,Awareness,2024-09-23,2024-09-23 10:17:00,Pack Inicio Bienestar,Bundle,1299.0,0.0,1299.0,240,1059.0,paypal,tablet
TX97470,U0188790,FB-AWA-001,Meta,Awareness,2024-09-23,2024-09-23 15:25:00,Pack Inicio Bienestar,Bundle,1299.0,0.0,1299.0,240,1059.0,Desconocido,movil
TX97471,U0188791,FB-AWA-001,Meta,Awareness,2024-09-23,2024-09-23 22:10:00,Curso Nutricion Funcional,Curso,999.0,0.0,999.0,200,799.0,tarjeta_credito,movil
TX97472,U0188812,FB-CVR-002,Meta,Conversion,2024-03-03,2024-03-03 20:27:00,Curso Pilates Basico,Curso,599.0,0.0,599.0,110,489.0,tarjeta_debito,desktop
TX97473,U0188813,FB-CVR-002,Meta,Conversion,2024-03-03,2024-03-03 17:32:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,paypal,movil
TX97474,U0188824,FB-CVR-002,Meta,Conversion,2024-03-03,2024-03-03 17:42:00,Curso Meditacion 21 Dias,Curso,799.0,0.0,799.0,150,649.0,tarjeta_credito,movil
TX97475,U0188829,FB-CVR-002,Meta,Conversion,2024-03-03,2024-03-03 10:41:00,Curso Meditacion 21 Dias,Curso,799.0,0.0,799.0,150,649.0,tarjeta_credito,desktop
TX97476,U0188832,FB-CVR-002,Meta,Conversion,2024-03-03,2024-03-03 08:50:00,Curso Fitness En Casa,Curso,699.0,0.0,699.0,130,569.0,tarjeta_debito,movil
TX97477,U0188836,FB-CVR-002,Meta,Conversion,2024-03-03,2024-03-03 15:40:00,Membresia Mensual,Membresia,349.0,34.9,314.1,60,254.1,tarjeta_credito,movil
TX97478,U0188845,FB-CVR-002,Meta,Conversion,2024-03-03,2024-03-03 10:00:00,Membresia Mensual,Membresia,349.0,34.9,314.1,60,254.1,tarjeta_credito,movil
TX97479,U0188865,FB-CVR-002,Meta,Conversion,2024-03-03,2024-03-03 22:53:00,Curso Meditacion 21 Dias,Curso,799.0,0.0,799.0,150,649.0,paypal,movil
TX97480,U0188867,FB-CVR-002,Meta,Conversion,2024-03-03,2024-03-03 18:26:00,Pack Inicio Bienestar,Bundle,1299.0,0.0,1299.0,240,1059.0,tarjeta_credito,movil
TX97481,U0188881,GG-SRC-003,Google,Search,2024-10-16,2024-10-16 17:00:00,Curso Nutricion Funcional,Curso,999.0,149.85,849.15,200,649.15,paypal,desktop
TX97482,U0188882,GG-SRC-003,Google,Search,2024-10-16,2024-10-16 15:15:00,Curso Meditacion 21 Dias,Curso,799.0,239.7,559.3,150,409.3,tarjeta_debito,movil
TX97483,U0188886,GG-SRC-003,Google,Search,2024-10-16,2024-10-16 15:04:00,Membresia Trimestral,Membresia,899.0,0.0,899.0,150,749.0,tarjeta_credito,movil
TX97484,U0188891,GG-SRC-003,Google,Search,2024-10-16,2024-10-16 19:13:00,Pack Inicio Bienestar,Bundle,1299.0,0.0,1299.0,240,1059.0,tarjeta_credito,movil
TX97485,U0188894,GG-SRC-003,Google,Search,2024-10-16,2024-10-16 09:00:00,Curso Meditacion 21 Dias,Curso,799.0,0.0,799.0,150,649.0,tarjeta_debito,movil
TX97486,U0188903,GG-SRC-003,Google,Search,2024-10-16,2024-10-16 20:45:00,Membresia Trimestral,Membresia,899.0,89.9,809.1,150,659.1,tarjeta_credito,movil
TX97487,U0188934,FB-CON-002,Meta,Consideracion,2024-04-21,2024-04-21 12:29:00,Curso Meditacion 21 Dias,Curso,799.0,0.0,799.0,150,649.0,tarjeta_debito,desktop
TX97488,U0188952,FB-CON-002,Meta,Consideracion,2024-04-21,2024-04-21 22:51:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,tarjeta_credito,movil
TX97489,U0188959,FB-CON-002,Meta,Consideracion,2024-04-21,2024-04-21 20:26:00,Curso Meditacion 21 Dias,Curso,799.0,0.0,799.0,150,649.0,tarjeta_debito,desktop
TX97490,U0188965,FB-CON-002,Meta,Consideracion,2024-04-21,2024-04-21 20:54:00,Curso Yoga Completo,Curso,1499.0,149.9,1349.1,280,1069.1,tarjeta_credito,movil
TX97491,U0188981,FB-CON-002,Meta,Consideracion,2024-04-21,2024-04-21 18:41:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,tarjeta_credito,movil
TX97492,U0188999,FB-CON-002,Meta,Consideracion,2024-04-21,2024-04-21 16:56:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,tarjeta_debito,desktop
TX97493,U0189068,FB-CON-001,Meta,Consideracion,2024-02-06,2024-02-06 15:10:00,Pack Inicio Bienestar,Bundle,1299.0,0.0,909.3,240,669.3,Desconocido,movil
TX97494,U0189118,FB-CON-001,Meta,Consideracion,2024-02-06,2024-02-06 08:00:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,tarjeta_credito,desktop
TX97495,U0189161,FB-CON-001,Meta,Consideracion,2024-02-06,2024-02-06 08:14:00,Curso Yoga Completo,Curso,1499.0,0.0,1499.0,280,1219.0,oxxo,movil
TX97496,U0189197,FB-CON-001,Meta,Consideracion,2024-11-14,2024-11-14 22:38:00,Curso Fitness En Casa,Curso,699.0,0.0,699.0,130,569.0,tarjeta_debito,desktop
TX97497,U0189201,FB-CON-001,Meta,Consideracion,2024-11-14,2024-11-14 15:21:00,Membresia Mensual,Membresia,349.0,104.7,244.3,60,184.3,paypal,desktop
TX97498,U0189217,FB-CON-001,Meta,Consideracion,2024-11-14,2024-11-14 21:48:00,Curso Yoga Completo,Curso,1499.0,0.0,1499.0,280,1219.0,paypal,movil
TX97499,U0189221,FB-CON-001,Meta,Consideracion,2024-11-14,2024-11-14 08:07:00,Curso Meditacion 21 Dias,Curso,799.0,0.0,799.0,150,649.0,tarjeta_credito,desktop
TX97500,U0189245,FB-CON-001,Meta,Consideracion,2024-11-14,2024-11-14 11:22:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,tarjeta_credito,movil
TX97501,U0189285,FB-CVR-002,Meta,Conversion,2024-10-14,2024-10-14 09:27:00,Curso Yoga Completo,Curso,1499.0,0.0,1499.0,280,1219.0,tarjeta_debito,desktop
TX97502,U0189306,FB-CVR-002,Meta,Conversion,2024-10-14,2024-10-14 15:21:00,Membresia Mensual,Membresia,349.0,34.9,314.1,60,254.1,tarjeta_credito,tablet
TX97503,U0189307,FB-CVR-002,Meta,Conversion,2024-10-14,2024-10-14 20:58:00,Curso Fitness En Casa,Curso,699.0,139.8,559.2,130,429.2,tarjeta_debito,movil
TX97504,U0189312,FB-CVR-002,Meta,Conversion,2024-10-14,2024-10-14 20:47:00,Curso Yoga Completo,Curso,1499.0,149.9,1349.1,280,1069.1,tarjeta_credito,movil
TX97505,U0189327,FB-CVR-002,Meta,Conversion,2024-10-14,2024-10-14 19:33:00,Membresia Trimestral,Membresia,899.0,0.0,899.0,150,749.0,tarjeta_credito,movil
TX97506,U0189334,FB-CVR-002,Meta,Conversion,2024-10-14,2024-10-14 22:58:00,Curso Fitness En Casa,Curso,699.0,0.0,699.0,130,569.0,paypal,desktop
TX97507,U0189353,FB-CVR-002,Meta,Conversion,2024-10-14,2024-10-14 08:15:00,Membresia Trimestral,Membresia,899.0,0.0,629.3,150,479.3,Desconocido,desktop
TX97508,U0189360,FB-CVR-002,Meta,Conversion,2024-10-14,2024-10-14 16:25:00,Curso Yoga Completo,Curso,1499.0,0.0,1499.0,280,1219.0,tarjeta_credito,movil
TX97509,U0189381,GG-SRC-003,Google,Search,2024-06-10,2024-06-10 14:58:00,Curso Yoga Completo,Curso,1499.0,224.85,1274.15,280,994.15,tarjeta_credito,desktop
TX97510,U0189383,GG-SRC-003,Google,Search,2024-06-10,2024-06-10 18:46:00,Curso Nutricion Funcional,Curso,999.0,0.0,999.0,200,799.0,oxxo,movil
TX97511,U0189412,GG-SRC-001,Google,Search,2024-12-16,2024-12-16 10:50:00,Curso Yoga Completo,Curso,1499.0,0.0,1499.0,280,1219.0,tarjeta_credito,movil
TX97512,U0189418,GG-SRC-001,Google,Search,2024-12-16,2024-12-16 18:09:00,Membresia Trimestral,Membresia,899.0,89.9,809.1,150,659.1,tarjeta_debito,movil
TX97513,U0189434,GG-SRC-001,Google,Search,2024-12-16,2024-12-16 18:11:00,Curso Fitness En Casa,Curso,699.0,0.0,699.0,130,569.0,tarjeta_debito,movil
TX97514,U0189449,FB-CVR-001,Meta,Conversion,2024-06-27,2024-06-27 16:59:00,Curso Nutricion Funcional,Curso,999.0,299.7,699.3,200,499.3,paypal,desktop
TX97515,U0189466,FB-CVR-001,Meta,Conversion,2024-06-27,2024-06-27 14:50:00,Curso Fitness En Casa,Curso,699.0,0.0,699.0,130,569.0,tarjeta_credito,desktop
TX97516,U0189476,FB-CVR-001,Meta,Conversion,2024-06-27,2024-06-27 09:46:00,Curso Meditacion 21 Dias,Curso,799.0,0.0,799.0,150,649.0,tarjeta_debito,movil
TX97517,U0189487,FB-CVR-001,Meta,Conversion,2024-06-27,2024-06-27 20:49:00,Curso Fitness En Casa,Curso,699.0,0.0,699.0,130,569.0,paypal,tablet
TX97518,U0189500,FB-CVR-001,Meta,Conversion,2024-06-27,2024-06-27 18:14:00,Curso Nutricion Funcional,Curso,999.0,0.0,999.0,200,799.0,tarjeta_credito,desktop
TX97519,U0189503,FB-CVR-001,Meta,Conversion,2024-06-27,2024-06-27 09:55:00,Curso Fitness En Casa,Curso,699.0,0.0,699.0,130,569.0,tarjeta_credito,desktop
TX97520,U0189506,FB-CVR-001,Meta,Conversion,2024-06-27,2024-06-27 08:42:00,Curso Meditacion 21 Dias,Curso,799.0,0.0,799.0,150,649.0,tarjeta_debito,movil
TX97521,U0189508,FB-CVR-001,Meta,Conversion,2024-06-27,2024-06-27 20:16:00,Curso Meditacion 21 Dias,Curso,799.0,0.0,799.0,150,649.0,tarjeta_credito,movil
TX97522,U0189521,FB-CVR-001,Meta,Conversion,2024-06-27,2024-06-27 11:50:00,Curso Pilates Basico,Curso,599.0,0.0,599.0,110,489.0,tarjeta_credito,desktop
TX97523,U0189531,GG-SRC-001,Google,Search,2024-06-25,2024-06-25 13:08:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,tarjeta_credito,desktop
TX97524,U0189534,GG-SRC-001,Google,Search,2024-06-25,2024-06-25 20:29:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,paypal,tablet
TX97525,U0189547,GG-SRC-001,Google,Search,2024-06-25,2024-06-25 21:05:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,tarjeta_credito,desktop
TX97526,U0189554,GG-SRC-001,Google,Search,2024-06-25,2024-06-25 20:08:00,Curso Nutricion Funcional,Curso,999.0,0.0,999.0,200,799.0,paypal,desktop
TX97527,U0189556,GG-SRC-001,Google,Search,2024-06-25,2024-06-25 19:31:00,Curso Meditacion 21 Dias,Curso,799.0,0.0,799.0,150,649.0,tarjeta_credito,movil
TX97528,U0189567,GG-SRC-001,Google,Search,2024-06-25,2024-06-25 17:33:00,Membresia Mensual,Membresia,349.0,69.8,279.2,60,219.2,tarjeta_debito,desktop
TX97529,U0189569,GG-SRC-001,Google,Search,2024-06-25,2024-06-25 16:58:00,Curso Nutricion Funcional,Curso,999.0,99.9,899.1,200,699.1,tarjeta_credito,desktop
TX97530,U0189581,GG-SRC-001,Google,Search,2024-06-25,2024-06-25 21:17:00,Curso Pilates Basico,Curso,599.0,0.0,599.0,110,489.0,tarjeta_debito,movil
TX97531,U0189589,GG-SRC-001,Google,Search,2024-06-25,2024-06-25 17:55:00,Curso Meditacion 21 Dias,Curso,799.0,0.0,799.0,150,649.0,tarjeta_credito,desktop
TX97532,U0189606,GG-SRC-001,Google,Search,2024-06-25,2024-06-25 14:12:00,Curso Fitness En Casa,Curso,699.0,0.0,699.0,130,569.0,tarjeta_debito,tablet
TX97533,U0189617,GG-SRC-001,Google,Search,2024-06-25,2024-06-25 16:51:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,tarjeta_debito,tablet
TX97534,U0189673,GG-YTB-001,Google,YouTube,2024-03-03,2024-03-03 11:17:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,paypal,movil
TX97535,U0189793,GG-YTB-001,Google,YouTube,2024-01-09,2024-01-09 08:11:00,Curso Yoga Completo,Curso,1499.0,0.0,1499.0,280,1219.0,Desconocido,movil
TX97536,U0189816,GG-YTB-001,Google,YouTube,2024-01-09,2024-01-09 14:34:00,Curso Nutricion Funcional,Curso,999.0,0.0,999.0,200,799.0,oxxo,desktop
TX97537,U0189873,GG-YTB-001,Google,YouTube,2024-01-09,2024-01-09 17:27:00,Curso Fitness En Casa,Curso,699.0,0.0,699.0,130,569.0,tarjeta_credito,movil
TX97538,U0189877,GG-YTB-001,Google,YouTube,2024-01-09,2024-01-09 15:50:00,Taller En Vivo Mindfulness,Taller,299.0,59.8,239.2,80,159.2,tarjeta_debito,desktop
TX97539,U0189962,FB-CON-001,Meta,Consideracion,2024-03-26,2024-03-26 16:20:00,Taller En Vivo Mindfulness,Taller,299.0,0.0,299.0,80,219.0,tarjeta_debito,movil
TX97540,U0190037,FB-CON-001,Meta,Consideracion,2024-03-26,2024-03-26 21:36:00,Curso Fitness En Casa,Curso,699.0,0.0,699.0,130,569.0,tarjeta_debito,movil
TX97541,U0190042,FB-CON-001,Meta,Consideracion,2024-03-26,2024-03-26 19:57:00,Curso Yoga Completo,Curso,1499.0,0.0,1499.0,280,1219.0,Desconocido,movil
TX97542,U0190078,FB-CON-001,Meta,Consideracion,2024-03-26,2024-03-26 17:37:00,Curso Meditacion 21 Dias,Curso,799.0,0.0,799.0,150,649.0,tarjeta_credito,desktop
TX97543,U0190106,GG-DSP-002,Google,Display,2024-07-12,2024-07-12 19:19:00,Curso Yoga Completo,Curso,1499.0,0.0,1499.0,280,1219.0,Desconocido,movil
TX97544,U0190110,GG-DSP-002,Google,Display,2024-07-12,2024-07-12 09:13:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,tarjeta_debito,movil
TX97545,U0190221,FB-AWA-001,Meta,Awareness,2024-02-24,2024-02-24 20:57:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,tarjeta_credito,movil
TX97546,U0190308,FB-AWA-001,Meta,Awareness,2024-02-24,2024-02-24 11:47:00,Curso Fitness En Casa,Curso,699.0,0.0,699.0,130,569.0,oxxo,movil
TX97547,U0190364,GG-SRC-002,Google,Search,2024-05-03,2024-05-03 14:53:00,Membresia Trimestral,Membresia,899.0,0.0,899.0,150,749.0,paypal,movil
TX97548,U0190381,GG-SRC-002,Google,Search,2024-05-03,2024-05-03 22:05:00,Curso Meditacion 21 Dias,Curso,799.0,239.7,559.3,150,409.3,tarjeta_credito,desktop
TX97549,U0190384,GG-SRC-002,Google,Search,2024-05-03,2024-05-03 14:13:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,tarjeta_credito,tablet
TX97550,U0190408,GG-SRC-002,Google,Search,2024-05-03,2024-05-03 16:10:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,tarjeta_debito,movil
TX97551,U0190410,GG-SRC-002,Google,Search,2024-05-03,2024-05-03 22:25:00,Curso Yoga Completo,Curso,1499.0,0.0,1499.0,280,1219.0,tarjeta_debito,movil
TX97552,U0190440,GG-SRC-001,Google,Search,2024-03-08,2024-03-08 12:43:00,Curso Nutricion Funcional,Curso,999.0,99.9,899.1,200,699.1,tarjeta_credito,movil
TX97553,U0190447,GG-SRC-001,Google,Search,2024-03-08,2024-03-08 12:30:00,Curso Pilates Basico,Curso,599.0,0.0,599.0,110,489.0,tarjeta_credito,movil
TX97554,U0190449,GG-SRC-001,Google,Search,2024-03-08,2024-03-08 19:16:00,Curso Pilates Basico,Curso,599.0,0.0,599.0,110,489.0,paypal,movil
TX97555,U0190459,GG-SRC-001,Google,Search,2024-03-08,2024-03-08 10:50:00,Curso Fitness En Casa,Curso,699.0,0.0,699.0,130,569.0,tarjeta_debito,movil
TX97556,U0190463,GG-SRC-002,Google,Search,2024-10-25,2024-10-25 16:53:00,Curso Fitness En Casa,Curso,699.0,0.0,699.0,130,569.0,paypal,movil
TX97557,U0190468,GG-SRC-002,Google,Search,2024-10-25,2024-10-25 14:07:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,tarjeta_debito,desktop
TX97558,U0190472,GG-SRC-002,Google,Search,2024-10-25,2024-10-25 20:07:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,tarjeta_credito,movil
TX97559,U0190479,GG-SRC-002,Google,Search,2024-10-25,2024-10-25 16:49:00,Membresia Trimestral,Membresia,899.0,89.9,809.1,150,659.1,tarjeta_credito,movil
TX97560,U0190486,GG-SRC-002,Google,Search,2024-10-25,2024-10-25 10:31:00,Curso Fitness En Casa,Curso,699.0,0.0,699.0,130,569.0,tarjeta_debito,movil
TX97561,U0190492,GG-SRC-002,Google,Search,2024-10-25,2024-10-25 17:45:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,tarjeta_debito,desktop
TX97562,U0190576,FB-AWA-001,Meta,Awareness,2024-08-04,2024-08-04 18:48:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,tarjeta_debito,desktop
TX97563,U0190613,GG-SRC-002,Google,Search,2024-01-18,2024-01-18 11:10:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,tarjeta_credito,movil
TX97564,U0190621,GG-SRC-002,Google,Search,2024-01-18,2024-01-18 22:58:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,tarjeta_debito,movil
TX97565,U0190659,GG-SRC-002,Google,Search,2024-01-18,2024-01-18 21:14:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,paypal,movil
TX97566,U0190664,GG-SRC-002,Google,Search,2024-01-18,2024-01-18 14:47:00,Membresia Mensual,Membresia,349.0,104.7,244.3,60,184.3,oxxo,movil
TX97567,U0190667,GG-SRC-002,Google,Search,2024-01-18,2024-01-18 21:13:00,Membresia Trimestral,Membresia,899.0,0.0,899.0,150,749.0,paypal,tablet
TX97568,U0190670,GG-SRC-002,Google,Search,2024-01-18,2024-01-18 08:22:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,paypal,movil
TX97569,U0190676,GG-DSP-001,Google,Display,2024-03-09,2024-03-09 15:03:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,tarjeta_credito,movil
TX97570,U0190705,GG-DSP-001,Google,Display,2024-03-09,2024-03-09 14:10:00,Curso Yoga Completo,Curso,1499.0,299.8,1199.2,280,919.2,oxxo,movil
TX97571,U0190869,FB-AWA-001,Meta,Awareness,2024-03-30,2024-03-30 21:17:00,Membresia Mensual,Membresia,349.0,0.0,349.0,60,289.0,tarjeta_credito,desktop
TX97572,U0191012,FB-AWA-001,Meta,Awareness,2024-03-30,2024-03-30 20:07:00,Curso Nutricion Funcional,Curso,999.0,0.0,999.0,200,799.0,tarjeta_credito,movil
TX97573,U0191131,GG-DSP-002,Google,Display,2024-06-15,2024-06-15 21:59:00,Curso Yoga Completo,Curso,1499.0,0.0,1499.0,280,1219.0,tarjeta_debito,movil
TX97574,U0191198,GG-SRC-002,Google,Search,2024-05-10,2024-05-10 11:05:00,Curso Meditacion 21 Dias,Curso,799.0,239.7,559.3,150,409.3,tarjeta_debito,desktop
TX97575,U0191214,GG-SRC-002,Google,Search,2024-05-10,2024-05-10 16:32:00,Curso Nutricion Funcional,Curso,999.0,0.0,999.0,200,799.0,tarjeta_credito,movil
TX97576,U0191219,GG-SRC-002,Google,Search,2024-05-10,2024-05-10 20:56:00,Curso Yoga Completo,Curso,1499.0,224.85,1274.15,280,994.15,tarjeta_credito,desktop
TX97577,U0191220,GG-SRC-002,Google,Search,2024-05-10,2024-05-10 20:13:00,Membresia Mensual,Membresia,349.0,104.7,244.3,60,184.3,tarjeta_credito,desktop
TX97578,U0191235,GG-SRC-002,Google,Search,2024-05-10,2024-05-10 19:17:00,Curso Pilates Basico,Curso,599.0,0.0,599.0,110,489.0,tarjeta_credito,movil
